timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
463383756,1574736385200088,372466265,1266671180,13020,31006,0.16100001,0.05315906,0.76100004,1.085,0.69,1.27,100,14,3.578,0.053000003,-3.578,0.12900001,4.732793,0,3,1,15
463574762,1574736385400088,372466266,1266671096,13030,31016,0.143,0.04416241,0.76000005,1.0840001,0.69,1.27,100,14,3.8790002,0.058000002,-3.8780003,-0.040000003,4.729489,0,3,1,15
463767593,1574736385600088,372466267,1266671008,13043,31029,0.157,0.04079131,0.75900006,1.0830001,0.69,1.27,100,14,4.01,0.072000004,-4.01,-0.076000005,4.729997,0,3,1,15
463964512,1574736385800088,372466268,1266670917,13060,31046,0.15300001,0.038712274,0.757,1.082,0.69,1.27,100,14,4.0750003,0.11800001,-4.0730004,0.038000003,4.736362,0,3,1,15
464168545,1574736386000088,372466270,1266670824,13085,31071,0.15300001,0.036870077,0.75600004,1.082,0.69,1.27,100,16,4.27,0.123,-4.268,0.05,4.739026,0,3,1,15
464356561,1574736386200088,372466271,1266670727,13071,31057,0.15300001,0.035942435,0.754,1.0810001,0.69,1.27,100,16,4.3710003,0.09200001,-4.3700004,0.18800001,4.735928,0,3,1,15
464556754,1574736386400088,372466273,1266670630,13042,31028,0.148,0.03497727,0.75200003,1.079,0.69,1.27,100,16,4.333,0.11000001,-4.3320003,0.23400001,4.736926,0,3,1,15
464774396,1574736386600088,372466273,1266670532,13089,31075,0.147,0.03417075,0.75000006,1.077,0.69,1.27,100,16,4.421,0.033,-4.42,0.071,4.7274585,0,3,1,15
464976499,1574736386800088,372466274,1266670432,13088,31074,0.142,0.03262788,0.748,1.075,0.69,1.27,100,16,4.4900002,0.089,-4.4890003,0.056,4.730152,0,3,1,15
465167614,1574736387000088,372466275,1266670331,13084,31070,0.15200001,0.035347976,0.74700004,1.075,0.69,1.27,107,15,4.5490003,0.056,-4.5490003,-0.027,4.7273245,0,3,1,15
465375025,1574736387200088,372466276,1266670229,13083,31070,0.14600001,0.033654135,0.74500006,1.074,0.69,1.27,107,15,4.524,0.058000002,-4.524,0.134,4.726086,0,3,1,15
465575598,1574736387400088,372466276,1266670127,13088,31074,0.14600001,0.035214633,0.744,1.072,0.69,1.27,107,15,4.5270004,-0.046000004,-4.526,0.113000005,4.7135587,0,3,1,15
465774789,1574736387600088,372466277,1266670025,13055,31041,0.14600001,0.037048798,0.74200004,1.0710001,0.69,1.27,107,15,4.598,0.094000004,-4.597,0.2,4.7235513,0,3,1,15
465956572,1574736387800088,372466277,1266669921,13048,31034,0.14400001,0.03844768,0.74100006,1.069,0.69,1.27,107,15,4.578,-0.045,-4.578,0.186,4.7125955,0,3,1,15
466174401,1574736388000088,372466278,1266669817,13032,31018,0.164,0.045546282,0.74,1.069,0.69,1.27,107,16,4.6860003,0.141,-4.684,0.112,4.726234,0,3,1,15
466372720,1574736388200088,372466279,1266669711,13044,31030,0.156,0.038269833,0.74,1.0680001,0.69,1.27,107,16,4.741,0.067,-4.741,0.097,4.7263875,0,3,1,15
466568575,1574736388400088,372466279,1266669604,13039,31025,0.162,0.04065046,0.739,1.0660001,0.69,1.27,107,16,4.7320004,0.056,-4.7310004,0.052,4.725267,0,3,1,15
466768505,1574736388600088,372466280,1266669497,13026,31012,0.16100001,0.03922854,0.739,1.065,0.69,1.27,107,16,4.815,0.07700001,-4.814,0.018000001,4.7269764,0,3,1,15
466958962,1574736388800088,372466280,1266669389,13022,31008,0.15900001,0.038696043,0.73800004,1.064,0.69,1.27,107,16,4.7840004,0.014,-4.7840004,0.13800001,4.7206316,0,3,1,15
467174708,1574736389000088,372466279,1266669280,13041,31027,0.15300001,0.037184414,0.73700005,1.062,0.69,1.27,107,16,4.8570004,-0.007,-4.8570004,0.055000003,4.7152176,0,3,1,15
467375571,1574736389200088,372466278,1266669170,13069,31055,0.15400001,0.03452418,0.73600006,1.0610001,0.69,1.27,107,16,4.8780003,-0.076000005,-4.8780003,0.035,4.7045355,0,3,1,15
467575182,1574736389400088,372466276,1266669060,13028,31014,0.149,0.031624317,0.735,1.059,0.69,1.27,107,16,4.952,-0.043,-4.952,0.245,4.704006,0,3,1,15
467775630,1574736389600088,372466276,1266668949,12978,30964,0.14600001,0.03075427,0.73300004,1.0580001,0.69,1.27,107,16,4.899,0.001,-4.899,0.16800001,4.7089386,0,3,1,15
467971226,1574736389800088,372466275,1266668840,12995,30980,0.14500001,0.03262055,0.73200005,1.057,0.69,1.27,107,16,4.8510003,-0.027,-4.8510003,0.033,4.707799,0,3,1,15
468189486,1574736390000088,372466277,1266668729,12959,30945,0.143,0.033302624,0.73,1.056,0.69,1.27,107,16,4.965,0.15400001,-4.9630003,0.16600001,4.7273045,0,3,1,15
468376479,1574736390200088,372466278,1266668620,12924,30909,0.143,0.03448334,0.72900003,1.0550001,0.69,1.27,107,16,4.8,0.091000006,-4.7990003,0.147,4.7294755,0,3,1,15
468576483,1574736390400088,372466280,1266668512,12905,30891,0.157,0.042311314,0.72800004,1.054,0.69,1.27,107,16,4.75,0.156,-4.748,0.063,4.736511,0,3,1,15
468773508,1574736390600088,372466283,1266668404,12905,30891,0.15,0.03863321,0.72700006,1.0530001,0.69,1.27,107,16,4.8650002,0.21800001,-4.86,0.078,4.748553,0,3,1,15
468968485,1574736390800088,372466287,1266668295,12895,30881,0.15900001,0.039892815,0.72700006,1.051,0.69,1.27,107,16,4.7640004,0.208,-4.7590003,-0.018000001,4.752481,0,3,1,15
469188018,1574736391000088,372466291,1266668188,12934,30920,0.162,0.039772734,0.726,1.0500001,0.69,1.27,107,15,4.796,0.30200002,-4.787,-0.060000002,4.764795,0,3,1,15
469369565,1574736391200088,372466295,1266668081,12949,30935,0.165,0.04323564,0.726,1.0500001,0.69,1.27,107,15,4.69,0.187,-4.6860003,-0.061000004,4.7585707,0,3,1,15
469572794,1574736391400088,372466298,1266667975,12963,30949,0.16600001,0.04220939,0.726,1.049,0.69,1.27,107,15,4.78,0.28,-4.7720003,-0.080000006,4.7653017,0,3,1,15
469776503,1574736391600088,372466303,1266667868,12991,30977,0.16000001,0.039299402,0.726,1.047,0.69,1.27,107,15,4.827,0.33600003,-4.8160005,-0.09900001,4.774815,0,3,1,15
469976479,1574736391800088,372466309,1266667760,13006,30992,0.123,0.032230992,0.72400004,1.046,0.69,1.27,107,15,4.775,0.333,-4.763,-0.11100001,4.7795253,0,3,1,15
470188591,1574736392000088,372466314,1266667654,13056,31042,0.14400001,0.032618456,0.72200006,1.044,0.69,1.27,107,16,4.7990003,0.354,-4.7860003,-0.062000003,4.783196,0,3,1,15
470376788,1574736392200088,372466320,1266667546,13126,31112,0.143,0.03140074,0.721,1.0430001,0.69,1.27,107,16,4.8190002,0.32000002,-4.808,-0.31,4.780643,0,3,1,15
470573485,1574736392400088,372466326,1266667437,13181,31166,0.141,0.029726097,0.71900004,1.042,0.69,1.27,107,16,4.8700004,0.27800003,-4.8620005,-0.15100001,4.7740965,0,3,1,15
470765481,1574736392600088,372466331,1266667329,13221,31207,0.14,0.030614644,0.71800005,1.041,0.69,1.27,107,16,4.742,0.25800002,-4.735,-0.268,4.770054,0,3,1,15
470975818,1574736392800088,372466334,1266667221,13309,31295,0.14,0.03014358,0.716,1.0400001,0.69,1.27,107,16,4.826,0.201,-4.822,-0.21000001,4.760992,0,3,1,15
471189490,1574736393000088,372466338,1266667112,13340,31325,0.16700001,0.034606736,0.71500003,1.0400001,0.69,1.27,107,13,4.8450003,0.22000001,-4.84,-0.17600001,4.7594223,0,3,1,15
471368550,1574736393200088,372466341,1266667003,13374,31359,0.17,0.037117217,0.716,1.042,0.69,1.27,107,13,4.8120003,0.106000006,-4.8110003,-0.057000004,4.7465963,0,3,1,15
471572790,1574736393400088,372466344,1266666894,13392,31378,0.172,0.037308507,0.716,1.044,0.69,1.27,107,13,4.8770003,0.11800001,-4.8760004,-0.095000006,4.7411747,0,3,1,15
471768213,1574736393600088,372466345,1266666783,13419,31405,0.172,0.03698719,0.717,1.046,0.69,1.27,107,13,4.9220004,0.082,-4.9220004,-0.12100001,4.7345138,0,3,1,15
471976346,1574736393800088,372466345,1266666671,13453,31439,0.171,0.036736388,0.71800005,1.0480001,0.69,1.27,107,13,4.958,-0.045,-4.958,-0.029000001,4.717399,0,3,1,15
472165910,1574736394000088,372466344,1266666560,13468,31453,0.17600001,0.04051607,0.71900004,1.051,0.69,1.27,108,14,4.866,-0.05,-4.866,-0.014,4.7098503,0,3,1,15
472376308,1574736394200088,372466343,1266666450,13451,31436,0.17,0.037258066,0.72,1.0530001,0.69,1.27,108,14,4.879,-0.025,-4.879,-0.043,4.7084074,0,3,1,15
472576651,1574736394400088,372466343,1266666340,13427,31412,0.16800001,0.036412977,0.721,1.056,0.69,1.27,108,14,4.8570004,-0.09200001,-4.8560004,-0.014,4.7000513,0,3,1,15
472776533,1574736394600088,372466340,1266666230,13426,31411,0.165,0.03386497,0.721,1.057,0.69,1.27,108,14,4.892,-0.113000005,-4.8910003,0.027,4.6937757,0,3,1,15
472969497,1574736394800088,372466339,1266666119,13405,31390,0.162,0.033101216,0.721,1.057,0.69,1.27,108,14,4.8760004,-0.091000006,-4.875,-0.031000001,4.693745,0,3,1,15
473168387,1574736395000088,372466338,1266666009,13392,31377,0.156,0.032441307,0.72,1.057,0.69,1.27,108,14,4.873,-0.149,-4.8710003,0.162,4.6870117,0,3,1,15
473376419,1574736395200088,372466336,1266665899,13341,31326,0.15100001,0.0323139,0.71900004,1.057,0.69,1.27,108,14,4.874,-0.132,-4.872,0.091000006,4.686031,0,3,1,15
473581154,1574736395400088,372466334,1266665789,13306,31291,0.141,0.033282556,0.71800005,1.056,0.69,1.27,108,14,4.806,-0.172,-4.8030005,0.18800001,4.6809435,0,3,1,15
473777496,1574736395600088,372466332,1266665679,13286,31271,0.14400001,0.03120317,0.717,1.054,0.69,1.27,108,14,4.926,-0.102000006,-4.925,0.157,4.687245,0,3,1,15
473977480,1574736395800088,372466329,1266665570,13276,31261,0.149,0.035877682,0.716,1.054,0.69,1.27,108,14,4.736,-0.22800002,-4.7310004,0.002,4.6760125,0,3,1,15
474189582,1574736396000088,372466327,1266665461,13274,31259,0.148,0.03508426,0.71500003,1.054,0.69,1.27,108,14,4.8360004,-0.117000006,-4.835,-0.1,4.6828146,0,3,1,15
474374172,1574736396200088,372466326,1266665352,13292,31277,0.162,0.03893969,0.71500003,1.0550001,0.69,1.27,108,14,4.7990003,-0.119,-4.7980003,-0.057000004,4.685179,0,3,1,15
474574421,1574736396400088,372466323,1266665243,13317,31302,0.16800001,0.04207971,0.716,1.057,0.69,1.27,108,14,4.8120003,-0.22000001,-4.807,-0.061000004,4.675888,0,3,1,15
474773938,1574736396600088,372466321,1266665134,13287,31272,0.17300001,0.04838,0.71800005,1.059,0.69,1.27,108,14,4.826,-0.15100001,-4.8240004,0.124000005,4.678328,0,3,1,15
474974178,1574736396800088,372466317,1266665026,13300,31285,0.16100001,0.04365871,0.71900004,1.0600001,0.69,1.27,108,14,4.7120004,-0.148,-4.71,0.036000002,4.6798277,0,3,1,15
475168946,1574736397000088,372466316,1266664917,13259,31244,0.172,0.04971989,0.72,1.0610001,0.69,1.27,108,11,4.8900003,-0.10300001,-4.8890004,0.057000004,4.685177,0,3,1,15
475376295,1574736397200088,372466315,1266664807,13200,31185,0.17300001,0.050898686,0.721,1.0600001,0.69,1.27,108,11,4.848,-0.091000006,-4.847,0.24200001,4.6895146,0,3,1,15
475574243,1574736397400088,372466314,1266664696,13164,31149,0.18400002,0.054941565,0.72300005,1.0630001,0.69,1.27,108,11,5.0020003,-0.035,-5.0020003,0.23600002,4.697205,0,3,1,15
475777220,1574736397600088,372466313,1266664583,13118,31103,0.16600001,0.047215693,0.726,1.065,0.69,1.27,108,11,4.951,-0.011000001,-4.951,0.22700001,4.704979,0,3,1,15
475974175,1574736397800088,372466312,1266664471,13102,31087,0.17400001,0.048143335,0.72700006,1.0680001,0.69,1.27,108,11,4.9100003,-0.041,-4.9100003,0.19500001,4.7045383,0,3,1,15
476166573,1574736398000088,372466312,1266664361,13070,31055,0.17400001,0.045068588,0.72900003,1.07,0.69,1.27,107,11,4.9040003,0.013,-4.9040003,0.078,4.7103906,0,3,1,15
476374867,1574736398200088,372466312,1266664249,13045,31030,0.16900001,0.04603166,0.73,1.0730001,0.69,1.27,107,11,4.9680004,-0.018000001,-4.9680004,0.15900001,4.7095466,0,3,1,15
476577520,1574736398400088,372466313,1266664134,12991,30975,0.172,0.04507522,0.73200005,1.0760001,0.69,1.27,107,11,5.183,0.15300001,-5.181,0.333,4.7270956,0,3,1,15
476777340,1574736398600088,372466315,1266664023,12896,30880,0.16900001,0.04905422,0.734,1.08,0.69,1.27,107,11,4.7520003,0.035,-4.7520003,0.223,4.723485,0,3,1,15
476974603,1574736398800088,372466314,1266663911,12884,30869,0.17500001,0.04179435,0.735,1.0830001,0.69,1.27,107,11,5.0490003,-0.027,-5.0490003,0.273,4.7135386,0,3,1,15
477190152,1574736399000088,372466315,1266663799,12764,30748,0.16600001,0.04417393,0.73600006,1.0840001,0.69,1.27,107,10,4.971,0.045,-4.971,0.49100003,4.717593,0,3,1,15
477569539,1574736399400088,372466308,1266663573,12695,30680,0.19000001,0.049829148,0.74,1.09,0.69,1.27,107,10,4.8710003,-0.18300001,-4.868,0.113000005,4.6852927,0,3,1,15
477778387,1574736399600088,372466305,1266663462,12631,30616,0.19100001,0.06703844,0.744,1.095,0.69,1.27,107,10,5.018,-0.27100003,-5.011,0.275,4.6750755,0,3,1,15
477974025,1574736399800088,372466299,1266663350,12599,30583,0.194,0.0709656,0.75000006,1.1010001,0.69,1.27,107,10,4.8560004,-0.29000002,-4.847,0.039,4.664184,0,3,1,15
478194178,1574736400000088,372466293,1266663240,12623,30608,0.162,0.05870118,0.754,1.1060001,0.69,1.27,100,8,4.813,-0.284,-4.8050003,-0.025,4.6576414,0,3,1,15
478377778,1574736400200088,372466291,1266663130,12575,30559,0.14500001,0.03636725,0.75500005,1.1090001,0.69,1.27,100,8,4.846,-0.179,-4.8430004,-0.080000006,4.6707516,0,3,1,15
478577483,1574736400400088,372466289,1266663019,12558,30542,0.156,0.056099243,0.757,1.113,0.69,1.27,100,8,4.919,-0.22800002,-4.913,-0.036000002,4.669136,0,3,1,15
478777629,1574736400600088,372466284,1266662908,12611,30595,0.149,0.05388599,0.75900006,1.1170001,0.69,1.27,100,8,4.872,-0.22500001,-4.866,-0.162,4.6675653,0,3,1,15
478970247,1574736400800088,372466279,1266662798,12657,30642,0.148,0.053917058,0.76000005,1.1190001,0.69,1.27,100,8,4.8710003,-0.24200001,-4.8650002,-0.23,4.6649847,0,3,1,15
479189412,1574736401000088,372466277,1266662688,12710,30694,0.266,0.07534481,0.76400006,1.1240001,0.69,1.27,93,7,4.885,0.033,-4.885,-0.37100002,4.68445,0,3,1,15
479389273,1574736401200088,372466279,1266662576,12707,30691,0.177,0.06318842,0.76900005,1.131,0.69,1.27,93,7,5.043,0.097,-5.0420003,-0.098000005,4.7126436,0,3,1,15
479578591,1574736401400088,372466278,1266662462,12789,30774,0.163,0.060317352,0.77300006,1.1400001,0.69,1.27,93,7,4.977,-0.083000004,-4.977,-0.337,4.703525,0,3,1,15
479781463,1574736401600088,372466278,1266662349,12799,30783,0.134,0.04700503,0.77500004,1.143,0.69,1.27,93,7,4.9950004,0.016,-4.9950004,-0.11000001,4.71129,0,3,1,15
479975578,1574736401800088,372466278,1266662238,12832,30816,0.18300001,0.050068956,0.77500004,1.144,0.69,1.27,93,7,4.914,-0.029000001,-4.914,-0.257,4.708951,0,3,1,15
480195037,1574736402000088,372466277,1266662125,12889,30873,0.14600001,0.055741277,0.777,1.148,0.69,1.27,86,8,5.1080003,-0.083000004,-5.1070004,-0.34100002,4.702936,0,3,1,15
480371569,1574736402200088,372466275,1266662012,13024,31008,0.21900001,0.058472715,0.78000003,1.1520001,0.69,1.27,86,8,4.9290004,-0.13700001,-4.927,-0.513,4.6938615,0,3,1,15
480578959,1574736402400088,372466276,1266661900,13042,31027,0.156,0.03396515,0.781,1.151,0.69,1.27,86,8,4.9940004,0.038000003,-4.9940004,-0.19600001,4.713781,0,3,1,15
480775600,1574736402600088,372466276,1266661786,13064,31048,0.16000001,0.063837856,0.78200006,1.156,0.69,1.27,86,8,5.109,0.0,-5.109,-0.066,4.7134066,0,3,1,15
480979006,1574736402800088,372466277,1266661673,13062,31046,0.24100001,0.096308134,0.78900003,1.1650001,0.69,1.27,86,8,5.006,0.057000004,-5.005,-0.15100001,4.7166934,0,3,1,15
481190342,1574736403000088,372466278,1266661560,13050,31035,0.135,0.041230086,0.79300004,1.1630001,0.69,1.27,86,4,5.144,0.029000001,-5.143,0.002,4.7178364,0,3,1,15
481375583,1574736403200088,372466277,1266661446,13098,31082,0.17300001,0.06263916,0.795,1.1680001,0.69,1.27,86,4,4.9370003,-0.12100001,-4.9350004,-0.22000001,4.707798,0,3,1,15
481575596,1574736403400088,372466274,1266661335,13173,31158,0.18900001,0.056231886,0.79700005,1.169,0.69,1.27,86,4,5.0810003,-0.067,-5.0800004,-0.13900001,4.702876,0,3,1,15
481775533,1574736403600088,372466275,1266661220,13162,31146,0.136,0.05241869,0.79800004,1.171,0.69,1.27,86,4,5.018,0.068,-5.018,-0.163,4.715645,0,3,1,15
481975710,1574736403800088,372466275,1266661105,13212,31196,0.147,0.058442697,0.799,1.172,0.69,1.27,86,4,4.9220004,-0.043,-4.9220004,-0.171,4.710037,0,3,1,15
482191580,1574736404000088,372466275,1266660994,13254,31238,0.22700001,0.07297885,0.80300003,1.1780001,0.69,1.27,80,1,4.9480004,0.015000001,-4.9480004,-0.31500003,4.712217,0,3,1,15
482379591,1574736404200088,372466276,1266660882,13283,31267,0.30200002,0.07785215,0.81000006,1.1850001,0.69,1.27,80,1,5.0090003,-0.014,-5.0090003,-0.136,4.710968,0,3,1,15
482575650,1574736404400088,372466274,1266660767,13316,31300,0.27600002,0.08973715,0.81900007,1.195,0.69,1.27,80,1,5.0880003,-0.117000006,-5.0870004,-0.24000001,4.701502,0,3,1,15
482775629,1574736404600088,372466273,1266660655,13338,31322,0.38300002,0.10340586,0.83100003,1.205,0.69,1.27,80,1,4.9020004,-0.072000004,-4.901,-0.155,4.6998696,0,3,1,15
482971622,1574736404800088,372466273,1266660543,13333,31317,0.29200003,0.08946191,0.845,1.215,0.69,1.27,80,1,5.0670004,-0.041,-5.0670004,-0.061000004,4.702386,0,3,1,15
483191545,1574736405000088,372466273,1266660430,13328,31312,0.24100001,0.08413569,0.855,1.2240001,0.75,1.43,70,3,4.926,-0.042000003,-4.925,-0.216,4.7031937,0,3,1,14
483375814,1574736405200088,372466276,1266660318,13331,31315,0.23400001,0.07143353,0.86300004,1.233,0.75,1.43,70,3,4.9940004,0.20500001,-4.9900002,-0.155,4.7328486,0,3,1,14
483575588,1574736405400088,372466278,1266660206,13350,31334,0.29000002,0.076551706,0.87000006,1.241,0.75,1.43,70,3,4.925,-0.053000003,-4.9240003,-0.18400002,4.717938,0,3,1,14
483775587,1574736405600088,372466277,1266660094,13404,31388,0.23300001,0.07631923,0.87700003,1.246,0.75,1.43,70,3,5.0750003,0.004,-5.0750003,-0.202,4.715473,0,3,1,14
483979557,1574736405800088,372466277,1266659982,13437,31421,0.18200001,0.058323838,0.87900007,1.2440001,0.69,1.27,70,3,4.933,0.042000003,-4.933,-0.148,4.718962,0,3,1,15
484188545,1574736406000088,372466278,1266659871,13424,31408,0.18200001,0.057251684,0.88000005,1.2440001,0.69,1.27,70,4,4.966,0.085,-4.965,-0.002,4.7245655,0,3,1,15
484368552,1574736406200088,372466279,1266659759,13434,31418,0.185,0.05420294,0.88000005,1.243,0.69,1.27,70,4,4.958,0.065000005,-4.9570003,0.09200001,4.7250533,0,3,1,15
484579884,1574736406400088,372466281,1266659645,13377,31361,0.17300001,0.048402164,0.88000005,1.243,0.69,1.27,70,4,4.9370003,0.106000006,-4.9350004,0.13900001,4.7301283,0,3,1,15
484776477,1574736406600088,372466282,1266659531,13347,31330,0.141,0.029036867,0.87500006,1.233,0.69,1.27,70,4,4.999,0.11800001,-4.998,0.291,4.734507,0,3,1,15
484975621,1574736406800088,372466283,1266659417,13332,31316,0.16000001,0.04198686,0.87200004,1.2320001,0.69,1.27,70,4,5.025,0.079,-5.025,0.208,4.7319984,0,3,1,15
485168573,1574736407000088,372466287,1266659303,13237,31221,0.162,0.05641305,0.87200004,1.233,0.69,1.27,70,4,5.0200005,0.18100001,-5.0160003,0.29900002,4.7384176,0,3,1,15
485379825,1574736407200088,372466290,1266659190,13176,31160,0.155,0.04432176,0.87200004,1.2340001,0.69,1.27,70,4,5.03,0.16900001,-5.0270004,0.32500002,4.7432313,0,3,1,15
485575610,1574736407400088,372466292,1266659079,13098,31082,0.29500002,0.089172006,0.87500006,1.2390001,0.69,1.27,70,4,4.8580003,0.081,-4.8570004,0.48400003,4.740122,0,3,1,15
485768503,1574736407600088,372466297,1266658968,12888,30872,0.18300001,0.0628774,0.88100004,1.243,0.69,1.27,70,4,4.9700003,0.29700002,-4.9610004,0.70100003,4.76182,0,3,1,15
485980498,1574736407800088,372466303,1266658853,12673,30657,0.17600001,0.05144864,0.882,1.245,0.69,1.27,70,4,5.1540003,0.26900002,-5.1470003,0.93900007,4.7635255,0,3,1,15
486196583,1574736408000088,372466305,1266658737,12539,30523,0.13800001,0.03628871,0.88000005,1.243,0.69,1.27,65,6,5.1590004,-0.046000004,-5.1590004,0.89100003,4.7220936,0,3,1,15
486380499,1574736408200088,372466303,1266658623,12346,30330,0.133,0.030244984,0.87500006,1.2370001,0.69,1.27,65,6,5.018,-0.194,-5.0140004,0.91600007,4.691377,0,3,1,15
486579569,1574736408400088,372466300,1266658510,12136,30120,0.134,0.0334234,0.87100005,1.233,0.69,1.27,65,6,5.1150002,-0.080000006,-5.1140003,0.71500003,4.694195,0,3,1,15
486784528,1574736408600088,372466296,1266658398,12032,30016,0.128,0.029751055,0.86700004,1.2290001,0.69,1.27,65,6,5.0490003,-0.158,-5.0470004,0.47400004,4.686146,0,3,1,15
486984585,1574736408800088,372466291,1266658284,11964,29948,0.127,0.027458042,0.86200005,1.2240001,0.69,1.27,65,6,5.156,-0.25100002,-5.15,0.31800002,4.6724987,0,3,1,15
487168654,1574736409000088,372466286,1266658171,11923,29907,0.148,0.03561693,0.859,1.2210001,0.69,1.27,74,5,4.945,-0.252,-4.938,0.22700001,4.6675386,0,3,1,15
487379611,1574736409200088,372466282,1266658061,11874,29858,0.127,0.029565526,0.85400003,1.215,0.69,1.27,74,5,4.9870005,-0.252,-4.9810004,0.15200001,4.6639414,0,3,1,15
487576502,1574736409400088,372466278,1266657948,11858,29842,0.15100001,0.057181172,0.85400003,1.215,0.69,1.27,74,5,5.0200005,-0.20500001,-5.0160003,0.031000001,4.665903,0,3,1,15
487776557,1574736409600088,372466274,1266657835,11855,29839,0.12200001,0.030029261,0.85,1.2080001,0.69,1.27,74,5,5.0200005,-0.23300001,-5.0150003,-0.07,4.6659846,0,3,1,15
487976741,1574736409800088,372466270,1266657722,11890,29873,0.13000001,0.031154474,0.846,1.2030001,0.69,1.27,74,5,4.9370003,-0.19900002,-4.933,-0.13900001,4.6693277,0,3,1,15
488189680,1574736410000088,372466267,1266657611,11920,29904,0.16000001,0.03486644,0.84300005,1.2010001,0.69,1.27,80,8,4.921,-0.16800001,-4.918,-0.23,4.673789,0,3,1,15
